file,class,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,type_x,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,type_y,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisClientConfig.java,redis.clients.jedis.JedisClientConfig,0.0,-1.0,3.0,0.0,0.0,-1.0,1.0,7,interface,1,19,1,0.0,0.0,40,0,0,0,0,13,13,0.0,-1.0,3.0,0.0,0.0,-1.0,1.0,7,interface,1,19,1,0.0,0.0,40,0,0,0,0,13,13
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\ClusterCommands.java,redis.clients.jedis.commands.ClusterCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,9,interface,1,2,5,0.0,0.0,30,0,1,0,0,26,26,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,interface,1,1,2,0.0,0.0,23,0,0,0,0,21,21
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.889,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,889,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,889,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.749,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,749,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,749,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1333,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1333,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1333,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.321,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,321,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,321,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\exceptions\JedisExhaustedPoolException.java,redis.clients.jedis.exceptions.JedisExhaustedPoolException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,7,class,5,7,1,0.0,0.0,11,0,0,0,0,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,7,class,5,7,1,0.0,0.0,11,0,0,0,0,3,3
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\KeyMergeUtilTest.java,redis.clients.jedis.tests.KeyMergeUtilTest,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,11,class,1,0,4,0.0,0.0,26,0,5,0,0,2,2,0.0,-1.0,2.0,0.0,0.0,-1.0,2.0,11,class,1,0,4,0.0,0.0,26,0,5,0,0,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1040,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1040,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1040,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ListCommandsTest.java,redis.clients.jedis.tests.commands.ListCommandsTest.748,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,748,anonymous,1,0,2,,0.0,13,0,4,0,0,1,2,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,748,anonymous,1,0,2,,0.0,13,0,4,0,0,1,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1285,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1285,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1285,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\XReadParams.java,redis.clients.jedis.params.XReadParams,3.0,0.0,0.0,3.0,1.0,0.6666667,0.0,3,class,2,17,2,0.16666667,0.625,18,0,2,0,2,4,4,3.0,0.0,0.0,3.0,1.0,0.6666667,0.0,3,class,2,17,2,0.16666667,0.625,18,0,2,0,2,4,4
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.831,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,831,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,831,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\ZIncrByParams.java,redis.clients.jedis.params.ZIncrByParams,3.0,0.0,0.0,7.0,1.0,0.6666667,0.0,22,class,2,18,4,0.3,0.6666667,31,0,7,0,3,5,7,3.0,0.0,0.0,7.0,1.0,0.6666667,0.0,22,class,2,18,4,0.3,0.6666667,31,0,7,0,3,5,7
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.992,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,992,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,992,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1524,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1524,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1524,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1674,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1674,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1674,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.341,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,341,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,341,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BinaryScriptingCommands.java,redis.clients.jedis.commands.BinaryScriptingCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,interface,1,1,2,0.0,0.0,14,0,0,0,0,12,12,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,interface,1,1,2,0.0,0.0,14,0,0,0,0,12,12
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.791,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,791,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,791,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.2175,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2175,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2175,anonymous,1,0,2,,0.0,6,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\UdsTest.java,redis.clients.jedis.tests.UdsTest.UdsJedisSocketFactory,0.0,-1.0,3.0,1.0,0.25,-1.0,1.0,27,innerclass,1,0,4,0.054545455,0.72727275,39,0,3,0,1,11,12,0.0,-1.0,3.0,1.0,0.25,-1.0,1.0,27,innerclass,1,0,4,0.054545455,0.72727275,39,0,3,0,1,11,12
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1797,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1797,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1797,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisClusterTest.java,redis.clients.jedis.tests.JedisClusterTest,0.0,-1.0,191.0,163.0,0.460452,-1.0,24.0,52,class,1,3,34,0.9459459,0.7640624,638,2,99,0,16,40,77,0.0,-1.0,190.0,163.0,0.46175638,-1.0,24.0,52,class,1,3,34,0.9459459,0.7640624,631,2,98,0,16,40,76
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1323,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1323,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1323,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\PublishSubscribeCommandsTest.java,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.70,0.0,1.0,0.0,2.0,1.0,-1.0,0.0,70,anonymous,1,0,3,,0.0,12,0,5,0,1,1,2,0.0,1.0,0.0,2.0,1.0,-1.0,0.0,70,anonymous,1,0,3,,0.0,12,0,5,0,1,1,2
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\HostAndPortTest.java,redis.clients.jedis.tests.HostAndPortTest,0.0,-1.0,3.0,0.0,0.0,-1.0,2.0,12,class,1,0,2,0.0,0.0,34,0,8,0,0,4,4,0.0,-1.0,3.0,0.0,0.0,-1.0,2.0,12,class,1,0,2,0.0,0.0,34,0,8,0,0,4,4
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.501,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,501,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,501,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.669,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,669,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,669,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.278,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,278,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,278,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.449,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,449,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,449,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BuilderFactory.java,redis.clients.jedis.BuilderFactory,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,19,class,1,4,18,-1.0,0.9777778,839,0,8,0,45,2,6,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,17,class,1,4,17,-1.0,0.9878049,766,0,8,0,41,2,6
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.429,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,429,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,429,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\JedisClusterHashTagUtil.java,redis.clients.jedis.util.JedisClusterHashTagUtil,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,class,1,4,3,0.0,0.0,25,0,7,0,0,5,10,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,7,class,1,4,3,0.0,0.0,25,0,7,0,0,5,10
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.721,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,721,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,721,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamPendingEntry.java,redis.clients.jedis.StreamPendingEntry,0.0,-1.0,0.0,20.0,1.0,-1.0,0.0,6,class,1,13,1,1.0,0.5,40,0,6,0,5,8,8,0.0,-1.0,0.0,20.0,1.0,-1.0,0.0,6,class,1,13,1,1.0,0.5,40,0,6,0,5,8,8
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisClusterInfoCache.java,redis.clients.jedis.JedisClusterInfoCache,0.0,-1.0,15.0,18.0,0.54545456,-1.0,6.0,22,class,1,4,16,0.7,0.84523803,246,0,50,0,9,28,48,0.0,-1.0,15.0,22.0,0.5945946,-1.0,6.0,20,class,1,4,16,0.77,0.84523803,249,0,49,0,9,28,49
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.701,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,701,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,701,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\ConnectionTest.java,redis.clients.jedis.tests.ConnectionTest.1TestConnection,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,67,innerclass,2,0,3,0.0,0.0,8,0,1,0,0,2,2,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,67,innerclass,2,0,3,0.0,0.0,8,0,1,0,0,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.801,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,801,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,801,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.932,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,932,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,932,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\TupleSortedSetTest.java,redis.clients.jedis.tests.TupleSortedSetTest,3.0,0.0,0.0,20.0,1.0,0.0,0.0,14,class,2,0,6,0.0,0.5,47,0,6,0,7,2,2,3.0,0.0,0.0,20.0,1.0,0.0,0.0,14,class,2,0,6,0.0,0.5,47,0,6,0,7,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\XReadGroupParams.java,redis.clients.jedis.params.XReadGroupParams,3.0,0.0,0.0,4.0,1.0,1.0,0.0,3,class,2,16,2,0.1,0.73333335,23,0,3,0,3,5,5,3.0,0.0,0.0,4.0,1.0,1.0,0.0,3,class,2,16,2,0.1,0.73333335,23,0,3,0,3,5,5
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BasicRedisPipeline.java,redis.clients.jedis.commands.BasicRedisPipeline,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12,interface,1,1,3,0.0,0.0,24,0,0,0,0,22,22,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,12,interface,1,1,3,0.0,0.0,24,0,0,0,0,22,22
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisTest.java,redis.clients.jedis.tests.JedisTest,3.0,0.0,38.0,4.0,0.0952381,0.33333334,12.0,34,class,2,0,13,0.0,0.0,174,0,45,0,0,19,24,3.0,0.0,38.0,4.0,0.0952381,0.33333334,12.0,33,class,2,0,13,0.0,0.0,174,0,44,0,0,19,24
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisClusterConnectionHandler.java,redis.clients.jedis.JedisClusterConnectionHandler,0.0,-1.0,3.0,2.0,0.4,-1.0,2.0,16,class,1,5,10,0.175,0.5294118,61,1,21,0,1,17,19,0.0,-1.0,3.0,2.0,0.4,-1.0,2.0,16,class,1,5,10,0.175,0.5294118,61,1,21,0,1,17,19
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.799,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,799,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,799,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisSentinelPoolTest.java,redis.clients.jedis.tests.JedisSentinelPoolTest.172,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,172,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,172,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.338,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,338,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,338,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.990,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,990,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,990,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\exceptions\JedisClusterException.java,redis.clients.jedis.exceptions.JedisClusterException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,6,2,1,0.0,1.0,12,0,0,0,1,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,6,2,1,0.0,1.0,12,0,0,0,1,3,3
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisClusterCommandTest.java,redis.clients.jedis.tests.JedisClusterCommandTest.343,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,343,anonymous,1,0,2,0.0,0.0,14,0,2,0,0,2,3,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,343,anonymous,1,0,2,0.0,0.0,14,0,2,0,0,2,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster,0.0,-1.0,72.0,800.0,0.9174312,-1.0,10.0,26,class,1,7,49,0.97872394,0.52127653,2210,1,54,0,6,282,293,0.0,-1.0,72.0,788.0,0.9162791,-1.0,10.0,26,class,1,7,46,0.9855336,0.5198556,2175,1,51,0,6,277,288
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1951,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1951,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1951,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1080,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1080,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1080,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\GeoCommandsTest.java,redis.clients.jedis.tests.commands.GeoCommandsTest,3.0,0.0,152.0,104.0,0.40625,0.0,5.0,25,class,2,1,13,0.40441176,0.622807,320,0,81,0,6,19,20,3.0,0.0,152.0,104.0,0.40625,0.0,5.0,25,class,2,1,13,0.40441176,0.622807,320,0,81,0,6,19,20
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.361,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,361,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,361,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.509,1.0,1.0,1.0,0.0,0.0,0.0,1.0,509,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,509,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1195,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1195,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1195,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\JedisURIHelperTest.java,redis.clients.jedis.tests.utils.JedisURIHelperTest,0.0,-1.0,9.0,0.0,0.0,-1.0,1.0,14,class,1,0,2,0.0,0.0,35,0,7,0,0,7,7,0.0,-1.0,9.0,0.0,0.0,-1.0,1.0,14,class,1,0,2,0.0,0.0,35,0,7,0,0,7,7
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\JedisClusterScriptingCommands.java,redis.clients.jedis.commands.JedisClusterScriptingCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,5,interface,1,1,0,0.0,0.0,13,0,0,0,0,11,11,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,5,interface,1,1,0,0.0,0.0,13,0,0,0,0,11,11
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1585,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1585,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1585,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.2746,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2746,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2746,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1383,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1383,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1383,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamGroupInfo.java,redis.clients.jedis.StreamGroupInfo,0.0,-1.0,4.0,14.0,0.7777778,-1.0,1.0,11,class,1,9,1,1.0,0.7407408,33,0,1,0,9,6,6,0.0,-1.0,4.0,14.0,0.7777778,-1.0,1.0,11,class,1,9,1,1.0,0.7407408,33,0,1,0,9,6,6
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\ScanResult.java,redis.clients.jedis.ScanResult,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,7,class,1,30,4,0.6666667,0.4166667,23,0,4,0,2,6,6,0.0,-1.0,0.0,6.0,1.0,-1.0,0.0,7,class,1,29,4,0.6666667,0.4166667,23,0,4,0,2,6,6
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamPendingSummary.java,redis.clients.jedis.StreamPendingSummary,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,6,class,1,11,1,1.0,0.68,25,0,0,0,5,5,5,0.0,-1.0,0.0,8.0,1.0,-1.0,0.0,6,class,1,11,1,1.0,0.68,25,0,0,0,5,5,5
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\RedisOutputStream.java,redis.clients.jedis.util.RedisOutputStream,0.0,0.0,6.0,27.0,0.8181818,-1.0,1.0,12,class,3,5,3,0.35714287,0.72222227,87,0,7,0,6,9,21,0.0,0.0,6.0,27.0,0.8181818,-1.0,1.0,12,class,3,5,3,0.35714287,0.72222227,87,0,7,0,6,9,21
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisTest.java,redis.clients.jedis.tests.SSLJedisTest.BasicHostnameVerifier,0.0,-1.0,3.0,2.0,0.4,-1.0,3.0,298,innerclass,1,0,1,,0.5,25,0,10,0,1,2,5,0.0,-1.0,3.0,2.0,0.4,-1.0,3.0,297,innerclass,1,0,1,,0.5,25,0,10,0,1,2,5
